market_id,model_id,name,short_name,brand,class,body,all_terrain,currency,net_price,price,img_ext_path,img_int_path,img_ext_url,img_int_url
de_DE,2230661,S 450 e mit EQ Hybrid Technologie,S 450 e mit EQ Hybrid Technologie,Mercedes-Benz,S-Klasse,Limousine,False,EUR,106990.0,127318.1,,,,
de_DE,2230691,S 580 e 4MATIC mit EQ Hybrid Technologie,S 580 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,S-Klasse,Limousine,False,EUR,118490.0,141003.1,,,,
de_DE,2363541,CLE 300 e mit EQ Hybrid Technologie,CLE 300 e mit EQ Hybrid Technologie,Mercedes-Benz,CLE,Coupe,False,EUR,58600.0,69734.0,imgs/13_ext.jpg,imgs/13_int.jpg,"https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXqNWFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtlajtsd2JQcUfpO6XGEubYJ0l36xOB2NznbApRARI5ux4YQC31gFkzNBzkm7jA2jhKViKw%25vq4y9yLRgXDYax%255hrH1GIun8w0QEoiZB%25YM4FvIFTg9Lt26PDa1FSeWHnStsd8c%25cUfiAkXGE45wJ0lCorOB2znobQOcxwRs%25M4FKRFTg97hN6PD47mSeWqiNtsdUvGcUfG8fXGHRvW6INpqJRBrXg1vEyJlfDAAu1Iw2MlwOoZ1qgqyfyzda8CD7dB3AA5F&&BKGND=12&IMGT=W27&POV=BE020,PZM","https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXqNWFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtlajtsd2JQcUfpO6XGEubYJ0l36xOB2NznbApRARI5ux4YQC31gFkzNBzkm7jA2jhKViKw%25vq4y9yLRgXDYax%255hrH1GIun8w0QEoiZB%25YM4FvIFTg9Lt26PDa1FSeWHnStsd8c%25cUfiAkXGE45wJ0lCorOB2znobQOcxwRs%25M4FKRFTg97hN6PD47mSeWqiNtsdUvGcUfG8fXGHRvW6INpqJRBrXg1vEyJlfDAAu1Iw2MlwOoZ1qgqyfyzda8CD7dB3AA5F&&BKGND=12&IMGT=W27&POV=BI1,PZM"
de_DE,2062081,C 300 de T-Modell mit EQ Hybrid Technologie,C 300 de T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,C-Klasse,T-Modell,False,EUR,59405.0,70691.95,imgs/14_ext.jpg,imgs/14_int.jpg,"https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbg1LpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BE020,PZM","https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbg1LpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BI1,PZM"
de_DE,2062091,C 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,C 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,C-Klasse,T-Modell,False,EUR,61405.0,73071.95,imgs/15_ext.jpg,imgs/15_int.jpg,"https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbg1wpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BE020,PZM","https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbg1wpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BI1,PZM"
de_DE,2062541,C 300 e T-Modell mit EQ Hybrid Technologie,C 300 e T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,C-Klasse,T-Modell,False,EUR,57405.0,68311.95,imgs/16_ext.jpg,imgs/16_int.jpg,"https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbgFHpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BE020,PZM","https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXq5WFqtyO67PobzIr3eWsrrCsdRRzwQZQ9vZbMw3SGtle9tsd2HVcUfpOyXGEuJwJ0lVYpOB2qBqbApRiyI5ux4ZQC31SrkzNBlNm7j86ZhKViYM%25vq4rkyLRgYDYaxPrprH1enDn8wYzyoiZB5pM4FAmjTg95hp6PDakNSeWHw9tsd8otcUfiANXGE45mJ0lgCZOB2fQcbAp7oMIkbX1ZxUyTg9vh26PDKLrSeWgeWtsdPsVcUfeFqXGE1aSJ0lB0tOB2A8cbA4wHEcmqN1IwClbgFHpnIu2fzzjFm93Su9Q6DF1s1n2nvligKfLlCVzz7W&&BKGND=12&IMGT=W27&POV=BI1,PZM"
de_DE,2142081,E 300 de T-Modell mit EQ Hybrid Technologie,E 300 de T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,E-Klasse,T-Modell,False,EUR,62600.0,74494.0,,,,
de_DE,2142091,E 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,E 300 de 4MATIC T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,E-Klasse,T-Modell,False,EUR,64900.0,77231.0,,,,
de_DE,2142191,E 300 de 4MATIC T-Modell All-Terrain mit EQ Hybrid Technologie,E 300 de 4MATIC T-Modell All-Terrain mit EQ Hybrid Technologie,Mercedes-Benz,E-Klasse,T-Modell,True,EUR,68700.0,81753.0,,,,
de_DE,2142541,E 300 e T-Modell mit EQ Hybrid Technologie,E 300 e T-Modell mit EQ Hybrid Technologie,Mercedes-Benz,E-Klasse,T-Modell,False,EUR,61000.0,72590.0,,,,
de_DE,2437011,EQA 250,EQA 250,Mercedes-Benz,EQA,Offroader,False,EUR,42670.0,50777.3,,,,
de_DE,2437021,EQA 250+,EQA 250+,Mercedes-Benz,EQA,Offroader,False,EUR,43870.0,52205.3,,,,
de_DE,2437081,EQA 300 4MATIC,EQA 300 4MATIC,Mercedes-Benz,EQA,Offroader,False,EUR,44975.0,53520.25,,,,
de_DE,2437121,EQA 350 4MATIC,EQA 350 4MATIC,Mercedes-Benz,EQA,Offroader,False,EUR,47415.0,56423.85,,,,
de_DE,2436021,EQB 250+,EQB 250+,Mercedes-Benz,EQB,Offroader,False,EUR,44970.0,53514.3,,,,
de_DE,2436081,EQB 300 4MATIC,EQB 300 4MATIC,Mercedes-Benz,EQB,Offroader,False,EUR,46655.0,55519.45,,,,
de_DE,2436121,EQB 350 4MATIC,EQB 350 4MATIC,Mercedes-Benz,EQB,Offroader,False,EUR,48905.0,58196.95,,,,
de_DE,2946111,EQE 300 SUV,EQE 300 SUV,Mercedes-Benz,EQE,Offroader,False,EUR,70150.0,83478.5,,,,
de_DE,2946211,EQE 350+ SUV,EQE 350+ SUV,Mercedes-Benz,EQE,Offroader,False,EUR,72950.0,86810.5,,,,
de_DE,2946121,EQE 350 4MATIC SUV,EQE 350 4MATIC SUV,Mercedes-Benz,EQE,Offroader,False,EUR,75250.0,89547.5,,,,
de_DE,2946221,EQE 500 4MATIC SUV,EQE 500 4MATIC SUV,Mercedes-Benz,EQE,Offroader,False,EUR,83900.0,99841.0,,,,
de_DE,2966231,EQS 450+ SUV,EQS 450+ SUV,Mercedes-Benz,EQS,Offroader,False,EUR,93110.0,110800.9,,,,
de_DE,2966241,EQS 450 4MATIC SUV,EQS 450 4MATIC SUV,Mercedes-Benz,EQS,Offroader,False,EUR,96310.0,114608.9,,,,
de_DE,2966341,EQS 500 4MATIC SUV,EQS 500 4MATIC SUV,Mercedes-Benz,EQS,Offroader,False,EUR,104660.0,124545.4,,,,
de_DE,2966441,EQS 580 4MATIC SUV,EQS 580 4MATIC SUV,Mercedes-Benz,EQS,Offroader,False,EUR,124305.0,147922.95,,,,
de_DE,2946321,Mercedes-AMG EQE 43 4MATIC SUV,Mercedes-AMG EQE 43 4MATIC SUV,Mercedes-AMG,EQE,Offroader,False,EUR,104975.0,124920.25,,,,
de_DE,2946531,Mercedes-AMG EQE 53 4MATIC+ SUV,Mercedes-AMG EQE 53 4MATIC+ SUV,Mercedes-AMG,EQE,Offroader,False,EUR,117175.0,139438.25,,,,
de_DE,2969551,Mercedes-MAYBACH EQS 680 SUV,Mercedes-MAYBACH EQS 680 SUV,Mercedes-Maybach,EQS,Offroader,False,EUR,168600.0,200634.0,imgs/38_ext.jpg,imgs/38_int.jpg,"https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXqbSeqtyO67PobzIr3eWsrrCsdRRzwQZgk4ZbMw3SGtGaOtsd0Y9cUfw8uXGEZb3J0lFDNOB29SjbApjnVI5uV5ZQC3qC7kzNRPNm7jxGmhKV10W%25vqwBayLRZn6YaxFohrH19Mrn8wDQyoiZWqYM4FdRPTg9fYn6PDErNSeWltMtsd2B3cUfpA6XGEu5XJ0l3ClOB2NznbApRnXI5uxoMQC31MRkzNwzum7jZeohKVFsV%25vq9UdyLRDO6YaxWbErH1djln8wfV3oiZLbXM4Fa4MTg9HzE6PD8LbSeWia2tsd4JtcUfgOfXGEPbwJ0leIrOB2sMcbApUtwI5uGQMQC3aM1kzNHTnm7j87mhKVi0W%25vq4BlyLRgnHYaxPbSrH1ejtn8wsocoiZUMoM4FGTjTg90U26PDBGsSeWA0Rtsd5%25QcUfSLWXGEtb3J0lc6qOB2XbRbApHnxI5u841QC3iXwkzN4mZm7jgaohKVPH9%25vqe6kyLR5cfYaxCaWrH1zCfn8w7TfoiZK6gM4FvS2Tg9Lh96PDa1pSeWHwjtsd8oQcUfiMqXGE4TBJ0lg6fOB2PbcbApeIbI5usQMQC3Uv1kzNGLnm7j0avhKVBHE%25vqA8jyLRjcmYax4bSrH1gIrn8wPQboiZeIQM6oY2ulLXkzNePZm7jC7fhKVzsF%25vq7UTyLRKGRYaxvoprH1LMOn8waQnoiZH%25gM4F8TrTg9imQ6PD4h2SeWg%25AtsdP%25ucUfeyIXGE1ymJ0lBYhOB2ABqbAp5ApI5uC5MQC3zgFkzN7%256m7jKc3hKUWP3IrZxD%25WLyhifzVS%25qjuaa1frEROqEyJlfDADSjSiNsG8u4NLwaaH2&&BKGND=14&IMGT=W27&POV=BE020,PZM","https://europe.starconnect-ce.i.mercedes-benz.com/iris/iris.webp?COSY-EU-100-1713d0VXqbSeqtyO67PobzIr3eWsrrCsdRRzwQZgk4ZbMw3SGtGaOtsd0Y9cUfw8uXGEZb3J0lFDNOB29SjbApjnVI5uV5ZQC3qC7kzNRPNm7jxGmhKV10W%25vqwBayLRZn6YaxFohrH19Mrn8wDQyoiZWqYM4FdRPTg9fYn6PDErNSeWltMtsd2B3cUfpA6XGEu5XJ0l3ClOB2NznbApRnXI5uxoMQC31MRkzNwzum7jZeohKVFsV%25vq9UdyLRDO6YaxWbErH1djln8wfV3oiZLbXM4Fa4MTg9HzE6PD8LbSeWia2tsd4JtcUfgOfXGEPbwJ0leIrOB2sMcbApUtwI5uGQMQC3aM1kzNHTnm7j87mhKVi0W%25vq4BlyLRgnHYaxPbSrH1ejtn8wsocoiZUMoM4FGTjTg90U26PDBGsSeWA0Rtsd5%25QcUfSLWXGEtb3J0lc6qOB2XbRbApHnxI5u841QC3iXwkzN4mZm7jgaohKVPH9%25vqe6kyLR5cfYaxCaWrH1zCfn8w7TfoiZK6gM4FvS2Tg9Lh96PDa1pSeWHwjtsd8oQcUfiMqXGE4TBJ0lg6fOB2PbcbApeIbI5usQMQC3Uv1kzNGLnm7j0avhKVBHE%25vqA8jyLRjcmYax4bSrH1gIrn8wPQboiZeIQM6oY2ulLXkzNePZm7jC7fhKVzsF%25vq7UTyLRKGRYaxvoprH1LMOn8waQnoiZH%25gM4F8TrTg9imQ6PD4h2SeWg%25AtsdP%25ucUfeyIXGE1ymJ0lBYhOB2ABqbAp5ApI5uC5MQC3zgFkzN7%256m7jKc3hKUWP3IrZxD%25WLyhifzVS%25qjuaa1frEROqEyJlfDADSjSiNsG8u4NLwaaH2&&BKGND=14&IMGT=W27&POV=BI1,PZM"
de_DE,4656001,G 580 mit EQ Technologie,G 580 mit EQ Technologie,Mercedes-Benz,G-Klasse,Geländewagen,False,EUR,119850.0,142621.5,,,,
de_DE,2951111,EQE 300,EQE 300,Mercedes-Benz,EQE,Limousine lang,False,EUR,56460.0,67187.4,,,,
de_DE,2951211,EQE 350+,EQE 350+,Mercedes-Benz,EQE,Limousine lang,False,EUR,60010.0,71411.9,,,,
de_DE,2951121,EQE 350 4MATIC,EQE 350 4MATIC,Mercedes-Benz,EQE,Limousine lang,False,EUR,62310.0,74148.9,,,,
de_DE,2951221,EQE 500 4MATIC,EQE 500 4MATIC,Mercedes-Benz,EQE,Limousine lang,False,EUR,74130.0,88214.7,,,,
de_DE,2971231,EQS 450+,EQS 450+,Mercedes-Benz,EQS,Limousine lang,False,EUR,92060.0,109551.4,,,,
de_DE,2971241,EQS 450 4MATIC,EQS 450 4MATIC,Mercedes-Benz,EQS,Limousine lang,False,EUR,95260.0,113359.4,,,,
de_DE,2971341,EQS 500 4MATIC,EQS 500 4MATIC,Mercedes-Benz,EQS,Limousine lang,False,EUR,105360.0,125378.4,,,,
de_DE,2971441,EQS 580 4MATIC,EQS 580 4MATIC,Mercedes-Benz,EQS,Limousine lang,False,EUR,119080.0,141705.2,,,,
de_DE,2951321,Mercedes-AMG EQE 43 4MATIC,Mercedes-AMG EQE 43 4MATIC,Mercedes-AMG,EQE,Limousine lang,False,EUR,88030.0,104755.7,,,,
de_DE,2951531,Mercedes-AMG EQE 53 4MATIC+,Mercedes-AMG EQE 53 4MATIC+,Mercedes-AMG,EQE,Limousine lang,False,EUR,93030.0,110705.7,,,,
de_DE,2971551,Mercedes-AMG EQS 53 4MATIC+,Mercedes-AMG EQS 53 4MATIC+,Mercedes-AMG,EQS,Limousine lang,False,EUR,130260.0,155009.4,,,,
de_DE,2231661,S 450 e mit EQ Hybrid Technologie,S 450 e mit EQ Hybrid Technologie,Mercedes-Benz,S-Klasse,Limousine lang,False,EUR,110590.0,131602.1,,,,
de_DE,2231691,S 580 e 4MATIC mit EQ Hybrid Technologie,S 580 e 4MATIC mit EQ Hybrid Technologie,Mercedes-Benz,S-Klasse,Limousine lang,False,EUR,121590.0,144692.1,,,,
de_DE,2239691,Mercedes-Maybach S 580 e mit EQ Hybrid Technologie,Mercedes-Maybach S 580 e mit EQ Hybrid Technologie,Mercedes-Maybach,S-Klasse,MAYBACH,False,EUR,155300.0,184807.0,,,,
de_DE,42089313_000,EQT 200 standard,EQT 200 standard,Mercedes-Benz,EQT,Großraumlimousine,False,EUR,41550.0,49444.5,,,,
de_DE,44781313_088,EQV 250 lang,EQV 250 lang,Mercedes-Benz,EQV,Großraumlimousine,False,EUR,63262.0,75281.78,,,,
de_DE,44781313_069,EQV 300 lang,EQV 300 lang,Mercedes-Benz,EQV,Großraumlimousine,False,EUR,66427.0,79048.13,,,,
de_DE,44781513_063,EQV 250 extralang,EQV 250 extralang,Mercedes-Benz,EQV,Großraumlimousine,False,EUR,64048.0,76217.12,,,,
en_US,2436021_US4,MY24 EQB250W,MY24 EQB250W,Mercedes-Benz,EQB,Sport Utility Vehicle,False,USD,53050.0,53050.0,,,,
en_US,2436021_US5,MY25 EQB250W,MY25 EQB250W,Mercedes-Benz,EQB,Sport Utility Vehicle,False,USD,7778277.0,7778277.0,,,,
